iter	RMSE
2925	0.2290078046
2926	0.2289936246
2927	0.2289883447
2928	0.2289847692
2929	0.2289796473
2930	0.2289660562
2931	0.2289592814
2932	0.2289388761
2933	0.2289333496
2934	0.2289301865
2935	0.228923883
2936	0.2289197439
2937	0.2289118635
2938	0.2289040641
2939	0.2288805928
2940	0.2288712871
2941	0.228866628
2942	0.2288507891
2943	0.2288439264
2944	0.2288369252
2945	0.2288303596
2946	0.2288212214
2947	0.2288070639
2948	0.2287984732
2949	0.228791167
2950	0.2287769565
2951	0.2287708426
2952	0.2287616025
2953	0.2287451234
2954	0.2287358917
2955	0.2287252489
2956	0.2287121151
2957	0.2287057298
2958	0.2287004208
2959	0.2286964184
2960	0.2286886287
2961	0.2286806705
2962	0.2286737444
2963	0.228664689
2964	0.2286566099
2965	0.2286317477
2966	0.2286227041
2967	0.2286099464
2968	0.2286049959
2969	0.2286005134
2970	0.2285860814
2971	0.2285794554
2972	0.2285722159
2973	0.2285679229
2974	0.2285569195
2975	0.2285519678
2976	0.2285482227
2977	0.2285420048
2978	0.2285319934
2979	0.2285266185
2980	0.2285224157
2981	0.2285154246
2982	0.2285012805
2983	0.2284899103
2984	0.2284857127
2985	0.2284759372
2986	0.2284671
2987	0.2284647225
2988	0.2284551464
2989	0.2284419074
2990	0.2284341926
2991	0.228424704
2992	0.2284217675
2993	0.2284157032
2994	0.2284090114
2995	0.228405867
2996	0.2283999255
2997	0.2283879048
2998	0.2283838307
2999	0.2283774439
3000	0.2283673123
3001	0.228353553
3002	0.2283435072
3003	0.2283325902
3004	0.2283198498
3005	0.2283173505
3006	0.2283106378
3007	0.2283027571
3008	0.2282935481
3009	0.2282897862
3010	0.2282742783
3011	0.2282675032
3012	0.2282503343
3013	0.2282428517
3014	0.2282301757
3015	0.2282217173
3016	0.2282049898
3017	0.2281953002
3018	0.2281880387
3019	0.2281736187
3020	0.2281551935
3021	0.2281476817
3022	0.2281321876
3023	0.2281197102
3024	0.2281146182
3025	0.2281100918
3026	0.2281039714
3027	0.2280900028
3028	0.2280714261
3029	0.2280617372
3030	0.2280540088
3031	0.2280492642
3032	0.2280418633
3033	0.2280324122
3034	0.2280238185
3035	0.228016505
3036	0.2280124232
3037	0.2280029765
3038	0.2279970829
3039	0.2279930995
3040	0.2279866644
3041	0.2279740942
3042	0.2279688377
3043	0.2279600563
3044	0.2279544675
3045	0.2279459972
3046	0.2279435007
3047	0.227934516
3048	0.2279189748
3049	0.227910242
3050	0.2279045218
3051	0.2278843292
3052	0.2278798695
3053	0.2278665969
3054	0.2278579956
3055	0.2278499718
3056	0.2278401349
3057	0.2278352576
3058	0.2278298565
3059	0.2278248887
3060	0.2278162266
3061	0.227810427
3062	0.2277988715
3063	0.2277938363
3064	0.2277822718
3065	0.2277746966
3066	0.2277593591
3067	0.2277534738
3068	0.227742074
3069	0.227727107
3070	0.2277177558
3071	0.2277101007
3072	0.2277039117
3073	0.2276916296
3074	0.2276818984
3075	0.2276759306
3076	0.2276702931
3077	0.2276679026
3078	0.227656463
3079	0.2276484349
3080	0.2276375447
3081	0.227623529
3082	0.2276176222
3083	0.2276040494
3084	0.2275968217
3085	0.2275856363
3086	0.2275712916
3087	0.2275518863
3088	0.2275450553
3089	0.2275358236
3090	0.2275225784
3091	0.2275039222
3092	0.2274936039
3093	0.2274858903
3094	0.227477784
3095	0.2274683043
3096	0.2274619765
3097	0.2274593705
3098	0.2274482815
3099	0.2274407388
3100	0.2274304215
3101	0.2274073831
3102	0.2273987985
3103	0.2273908786
3104	0.2273859576
3105	0.2273802587
3106	0.2273653731
3107	0.2273542442
3108	0.2273420947
3109	0.2273324383
3110	0.2273232494
3111	0.2273120736
3112	0.2273060372
3113	0.2272886794
3114	0.2272797212
3115	0.2272721124
3116	0.2272630397
3117	0.2272545471
3118	0.2272435913
3119	0.2272347314
3120	0.2272214264
3121	0.2272066354
3122	0.2271953887
3123	0.2271866765
3124	0.227174601
3125	0.227166099
3126	0.2271558673
3127	0.2271477072
3128	0.227140622
3129	0.2271302706
3130	0.2271218375
3131	0.2271083433
3132	0.2271039942
3133	0.2270974296
3134	0.227090249
3135	0.2270835268
3136	0.2270707638
3137	0.2270623488
3138	0.2270470579
3139	0.2270406697
3140	0.2270210881
3141	0.2270047981
3142	0.2269956331
3143	0.2269856979
3144	0.2269808634
3145	0.2269679504
3146	0.2269591923
3147	0.2269530892
3148	0.2269443334
3149	0.2269314216
3150	0.2269281623
3151	0.2269173751
3152	0.2269060269
3153	0.2269003327
3154	0.22689499
3155	0.2268903968
3156	0.2268822928
3157	0.2268755049
3158	0.2268651727
3159	0.2268565621
3160	0.2268467339
3161	0.2268419277
3162	0.2268379811
3163	0.2268286452
3164	0.2268215748
3165	0.2268091386
3166	0.2268015594
3167	0.2267931723
3168	0.2267882786
3169	0.2267718434
3170	0.2267710595
3171	0.2267552544
3172	0.2267445641
3173	0.226734072
3174	0.2267301996
3175	0.2267257173
3176	0.2267187493
3177	0.2267056379
3178	0.2266971119
3179	0.226686607
3180	0.2266801645
3181	0.2266753947
3182	0.2266711411
3183	0.2266629972
3184	0.2266546693
3185	0.2266447366
3186	0.2266381185
3187	0.2266298513
3188	0.2266081007
3189	0.2266026531
3190	0.2265947222
3191	0.2265877914
3192	0.2265826681
3193	0.2265750982
3194	0.2265604112
3195	0.2265526293
3196	0.2265470552
3197	0.226540563
3198	0.2265354368
3199	0.2265280723
3200	0.2265195597
3201	0.2265107638
3202	0.2265039912
3203	0.2264982849
3204	0.2264936053
3205	0.2264752729
3206	0.2264708772
3207	0.2264645845
3208	0.2264446238
3209	0.2264382628
3210	0.2264253684
3211	0.2264149004
3212	0.2264087054
3213	0.2264011478
3214	0.2263949279
3215	0.2263911631
3216	0.226381702
3217	0.2263761623
3218	0.2263696056
3219	0.2263663531
3220	0.2263607457
3221	0.226352018
3222	0.2263351271
3223	0.2263297586
3224	0.2263219315
3225	0.2263115641
3226	0.2263028619
3227	0.2262939001
3228	0.2262880429
3229	0.2262833561
3230	0.2262753985
3231	0.2262686137
3232	0.2262622664
3233	0.226257138
3234	0.2262418865
3235	0.2262307647
3236	0.2262251348
3237	0.2262187642
3238	0.2262100711
3239	0.2262075518
3240	0.2261973029
3241	0.2261901462
3242	0.2261749874
3243	0.2261569964
3244	0.2261451604
3245	0.2261302703
3246	0.2261236746
3247	0.2261197802
3248	0.2261067296
3249	0.2261011972
3250	0.2260915163
3251	0.2260815451
3252	0.226074828
3253	0.226067463
3254	0.2260609565
3255	0.2260515607
3256	0.2260463934
3257	0.2260352004
3258	0.2260246389
3259	0.2260166131
3260	0.2260134332
3261	0.2260068779
3262	0.2259968028
3263	0.2259925236
3264	0.2259838153
3265	0.22598033
3266	0.2259704779
3267	0.2259673865
3268	0.2259577834
3269	0.2259555304
3270	0.2259405467
3271	0.2259309905
3272	0.2259259337
3273	0.225923614
3274	0.2259189435
3275	0.2259089489
3276	0.2259001519
3277	0.2258897287
3278	0.2258826771
3279	0.2258681797
3280	0.2258576239
3281	0.2258518517
3282	0.2258454559
3283	0.2258307391
3284	0.2258224608
3285	0.2258076792
3286	0.2258010951
3287	0.2257939799
3288	0.2257899098
3289	0.225780074
3290	0.2257741245
3291	0.2257628053
3292	0.2257546189
3293	0.2257468212
3294	0.2257410135
3295	0.2257312425
3296	0.22572556
3297	0.2257111139
3298	0.2257049874
3299	0.2256992638
3300	0.2256942772
3301	0.2256880818
3302	0.22568305
3303	0.2256758553
3304	0.2256633967
3305	0.2256493301
3306	0.225637817
3307	0.2256288674
3308	0.2256146159
3309	0.2256054191
3310	0.2255976079
3311	0.2255881541
3312	0.225582031
3313	0.2255741175
3314	0.225566006
3315	0.2255621957
3316	0.2255583264
3317	0.2255547963
3318	0.2255500859
3319	0.2255427899
3320	0.2255287546
3321	0.2255222258
3322	0.2255161771
3323	0.2255081716
3324	0.2255030687
3325	0.2254934927
3326	0.2254884016
3327	0.2254823225
3328	0.2254763882
3329	0.2254627
3330	0.2254494985
3331	0.2254410062
3332	0.2254351457
3333	0.2254293378
3334	0.2254184238
3335	0.22541527
3336	0.2254090205
3337	0.2254039185
3338	0.2253990832
3339	0.2253910253
3340	0.2253811278
3341	0.2253752366
3342	0.2253714587
3343	0.2253654308
3344	0.2253600699
3345	0.2253550183
3346	0.22535109
3347	0.2253445697
3348	0.2253381295
3349	0.2253295087
3350	0.2253179311
3351	0.225308092
3352	0.2253044531
3353	0.2252941778
3354	0.2252897972
3355	0.2252821274
3356	0.2252768245
3357	0.2252694666
3358	0.2252639511
3359	0.2252606552
3360	0.2252518396
3361	0.2252511572
3362	0.2252462984
3363	0.2252414494
3364	0.2252352372
3365	0.2252251675
3366	0.2252190492
3367	0.2252064137
3368	0.225200799
3369	0.2251966024
3370	0.2251831881
3371	0.2251750644
3372	0.2251651256
3373	0.2251580461
3374	0.2251523674
3375	0.2251390563
3376	0.225133595
3377	0.2251278778
3378	0.2251169017
3379	0.2251098917
3380	0.2251027881
3381	0.2250970507
3382	0.2250898649
3383	0.2250859822
3384	0.2250814726
3385	0.2250618616
3386	0.2250521018
3387	0.2250390953
3388	0.2250294362
3389	0.2250244562
3390	0.2250218881
3391	0.22501435
3392	0.2250102943
3393	0.2250010751
3394	0.2249946674
3395	0.2249795916
3396	0.2249688722
3397	0.2249612382
3398	0.2249611346
3399	0.2249484625
3400	0.2249429679
3401	0.224939424
3402	0.2249171471
3403	0.2249104654
3404	0.2249046283
3405	0.2249010913
3406	0.2248957865
3407	0.2248911125
3408	0.2248858905
3409	0.2248763075
3410	0.2248664796
3411	0.2248590151
3412	0.2248528009
3413	0.2248417503
3414	0.2248354523
3415	0.2248292403
3416	0.2248217375
3417	0.2248141808
3418	0.2248043265
3419	0.224801771
3420	0.2247960837
3421	0.2247778418
3422	0.2247730284
3423	0.2247654453
3424	0.2247577196
3425	0.2247512638
3426	0.2247468336
3427	0.224738203
3428	0.2247332865
3429	0.224722488
3430	0.2247182779
3431	0.2247107271
3432	0.2247044295
3433	0.2246951955
3434	0.224691742
3435	0.2246886146
3436	0.224688507
3437	0.2246856507
3438	0.2246692709
3439	0.2246621934
3440	0.2246573262
3441	0.2246525965
3442	0.224644476
3443	0.2246372282
3444	0.2246331552
3445	0.2246218076
3446	0.2246091236
3447	0.2246013304
3448	0.2245951719
3449	0.2245909017
3450	0.2245829634
3451	0.224578331
3452	0.2245782175
3453	0.2245704178
3454	0.2245657397
3455	0.2245560164
3456	0.2245497668
3457	0.2245446661
3458	0.2245404591
3459	0.2245254708
3460	0.2245162881
3461	0.2245113023
3462	0.2244966611
3463	0.2244873195
3464	0.2244748661
3465	0.2244698409
3466	0.2244540966
3467	0.224453991
3468	0.2244427796
3469	0.2244335304
3470	0.2244282348
3471	0.2244231345
3472	0.2244197478
3473	0.2244067526
3474	0.2244022579
3475	0.2243954664
3476	0.2243887149
3477	0.2243827996
3478	0.2243631112
3479	0.2243585333
3480	0.2243564136
3481	0.2243472383
3482	0.2243471336
3483	0.2243430685
3484	0.2243383654
3485	0.2243329509
3486	0.2243206379
3487	0.2243169259
3488	0.2243098
3489	0.2243039424
3490	0.2242934849
3491	0.2242843652
3492	0.2242794845
3493	0.2242736807
3494	0.2242645647
3495	0.2242527143
3496	0.224230993
3497	0.2242143633
3498	0.2242049897
3499	0.2242016516
3500	0.2241963454
3501	0.2241761516
3502	0.2241686579
3503	0.2241612205
3504	0.2241469107
3505	0.2241379325
3506	0.2241249619
3507	0.2241153597
3508	0.2241124049
3509	0.2241070458
3510	0.224093795
3511	0.2240908923
3512	0.2240819266
3513	0.2240729209
3514	0.2240677947
3515	0.2240647345
3516	0.2240590195
3517	0.2240421554
3518	0.224022795
3519	0.2240104226
3520	0.224005316
3521	0.2239980995
3522	0.2239905607
3523	0.223987
3524	0.2239767814
3525	0.2239701497
3526	0.2239581982
3527	0.2239536198
3528	0.2239506897
3529	0.2239401296
3530	0.2239344379
3531	0.2239303334
3532	0.2239139446
3533	0.2239078995
3534	0.2238988904
3535	0.2238884534
3536	0.2238831653
3537	0.2238732583
3538	0.2238695344
3539	0.2238663865
3540	0.2238553532
3541	0.2238484412
3542	0.2238390715
3543	0.2238249019
3544	0.2238161113
3545	0.2238127112
3546	0.2238020135
3547	0.2237908676
3548	0.2237795119
3549	0.2237743561
3550	0.2237644647
3551	0.2237535855
3552	0.2237408857
3553	0.2237407755
3554	0.2237328452
3555	0.2237208376
3556	0.2237140258
3557	0.2237058876
3558	0.2236993569
3559	0.223696047
3560	0.2236800913
3561	0.2236777268
3562	0.2236665451
3563	0.2236584428
3564	0.2236491959
3565	0.223638951
3566	0.2236302419
3567	0.2236238596
3568	0.223612928
3569	0.2236058892
3570	0.2236014409
3571	0.2236013314
3572	0.2235905017
3573	0.2235818704
3574	0.2235730711
3575	0.2235649815
3576	0.2235617518
3577	0.2235535511
3578	0.2235476363
3579	0.2235452375
3580	0.2235401511
3581	0.2235347244
3582	0.2235178076
3583	0.2235107443
3584	0.2235032592
3585	0.2234967717
3586	0.2234920939
3587	0.2234851947
3588	0.2234815965
3589	0.223478078
3590	0.2234728203
3591	0.2234693739
3592	0.2234653433
3593	0.223457798
3594	0.2234486127
3595	0.2234426662
3596	0.2234374387
3597	0.2234289343
3598	0.2234196409
3599	0.2234100514
3600	0.2234028722
3601	0.2233929372
3602	0.2233861241
3603	0.2233745098
3604	0.2233589849
3605	0.2233547819
3606	0.2233490556
3607	0.2233384671
3608	0.2233339486
3609	0.2233297867
3610	0.2233231281
3611	0.2233198533
3612	0.2233151726
3613	0.2233101365
3614	0.2232964585
3615	0.2232876888
3616	0.2232827655
3617	0.2232765391
3618	0.2232627368
3619	0.2232602541
3620	0.2232533794
3621	0.223242497
3622	0.2232348396
3623	0.2232243505
3624	0.2232215189
3625	0.2232171669
3626	0.2232082929
3627	0.22320383
3628	0.2232006866
3629	0.223193866
3630	0.2231798469
3631	0.2231745345
3632	0.2231744336
3633	0.2231662343
3634	0.2231622572
3635	0.2231560742
3636	0.2231476292
3637	0.2231424159
3638	0.2231339458
3639	0.2231236202
3640	0.2231180388
3641	0.2231130434
3642	0.2231001573
3643	0.2230949418
3644	0.2230865603
3645	0.2230864601
3646	0.2230863524
3647	0.2230818523
3648	0.2230765175
3649	0.223073136
3650	0.2230730291
3651	0.2230611058
3652	0.2230489791
3653	0.2230407735
3654	0.2230406751
3655	0.2230343073
3656	0.2230342095
3657	0.2230277542
3658	0.2230242997
3659	0.2230207806
3660	0.2230206758
3661	0.2230089178
3662	0.2230042629
3663	0.2229992347
3664	0.2229932984
3665	0.2229892709
3666	0.2229766989
3667	0.2229644264
3668	0.2229582684
3669	0.2229549425
3670	0.2229416385
3671	0.2229314586
3672	0.2229264006
3673	0.2229209978
3674	0.222908603
3675	0.2229043507
3676	0.2229042541
3677	0.2229006549
3678	0.2228957036
3679	0.2228759381
3680	0.2228724524
3681	0.2228617899
3682	0.2228570702
3683	0.2228548489
3684	0.2228463558
3685	0.2228399321
3686	0.2228310321
3687	0.2228274699
3688	0.2228177391
3689	0.2228131247
3690	0.2228130226
3691	0.2228014893
3692	0.222797997
3693	0.2227880238
3694	0.2227822598
3695	0.2227789726
3696	0.2227618609
3697	0.2227502561
3698	0.222742792
3699	0.2227359365
3700	0.2227273489
3701	0.2227157784
3702	0.2227054687
3703	0.2226945486
3704	0.2226920771
3705	0.2226790049
3706	0.2226663368
3707	0.2226541263
3708	0.2226491854
3709	0.2226408172
3710	0.2226342359
3711	0.2226308484
3712	0.2226284173
3713	0.2226217841
3714	0.2226134764
3715	0.2226070829
3716	0.2226031425
3717	0.222598234
3718	0.2225895695
3719	0.2225768339
3720	0.2225648214
3721	0.2225597077
3722	0.2225538425
3723	0.2225501163
3724	0.2225448989
3725	0.2225390073
3726	0.2225307981
3727	0.2225264014
3728	0.2225233076
3729	0.2225138768
3730	0.2225099123
3731	0.2225032696
3732	0.2224952313
3733	0.22248972
3734	0.2224789638
3735	0.2224696989
3736	0.2224665024
3737	0.222463057
3738	0.2224584857
3739	0.2224555873
3740	0.2224554947
3741	0.2224492505
3742	0.2224310625
3743	0.2224258403
3744	0.2224142183
3745	0.2223953193
3746	0.2223852907
3747	0.2223773738
3748	0.2223738027
3749	0.2223622846
3750	0.2223565662
3751	0.2223457479
3752	0.2223347368
3753	0.2223266684
3754	0.2223224141
3755	0.2223109476
3756	0.2223042194
3757	0.2222970498
3758	0.2222895045
3759	0.2222779811
3760	0.222271559
3761	0.2222683162
3762	0.2222617412
3763	0.2222561291
3764	0.2222478152
3765	0.2222353746
3766	0.2222317004
3767	0.2222188142
3768	0.2222143465
3769	0.2222067112
3770	0.2222016973
3771	0.2222016059
3772	0.222198498
3773	0.2221948204
3774	0.2221855465
3775	0.2221670965
3776	0.2221620819
3777	0.2221420364
3778	0.2221375339
3779	0.2221374446
3780	0.2221314513
3781	0.2221272121
3782	0.2221239872
3783	0.2221206103
3784	0.2221175498
3785	0.2221069963
3786	0.2220979487
3787	0.222091897
3788	0.2220858834
3789	0.2220776036
3790	0.2220752346
3791	0.2220651365
3792	0.222057152
3793	0.2220531092
3794	0.2220491447
3795	0.2220447079
3796	0.2220401452
3797	0.2220297332
3798	0.2220244188
3799	0.2220176606
3800	0.2220120314
3801	0.2220119363
3802	0.2220092304
3803	0.2220068795
3804	0.2220014151
3805	0.2219991493
3806	0.2219914473
3807	0.2219859173
3808	0.2219736447
3809	0.2219685363
3810	0.2219625483
3811	0.2219585734
3812	0.2219503757
3813	0.2219437801
3814	0.2219381181
3815	0.2219268272
3816	0.2219221473
3817	0.2219167604
3818	0.2219079497
3819	0.2219005643
3820	0.2218908636
3821	0.2218874281
3822	0.2218831035
3823	0.2218776291
3824	0.2218751296
3825	0.2218631888
3826	0.2218565161
3827	0.2218501485
3828	0.2218422017
3829	0.2218365036
3830	0.2218313802
3831	0.2218273803
3832	0.2218162641
3833	0.2218074339
3834	0.2217992534
3835	0.2217949703
3836	0.2217890933
3837	0.2217848069
3838	0.2217761885
3839	0.2217646498
3840	0.2217603368
3841	0.2217494682
3842	0.221748943
3843	0.2217443763
3844	0.22173658
3845	0.2217314051
3846	0.2217196571
3847	0.2217174149
3848	0.2217075585
3849	0.2217026452
3850	0.2216973229
3851	0.2216920171
3852	0.2216786485
3853	0.2216709671
3854	0.2216621987
3855	0.2216609561
3856	0.2216483792
3857	0.2216451712
3858	0.2216373134
3859	0.2216318868
3860	0.2216211388
3861	0.2216196025
3862	0.2216153257
3863	0.2216061115
3864	0.2215930389
3865	0.2215880481
3866	0.2215825211
3867	0.2215769569
3868	0.221558266
3869	0.2215532298
3870	0.2215499622
3871	0.2215406376
3872	0.2215312891
3873	0.2215214044
3874	0.2215110119
3875	0.2215069046
3876	0.2214983053
3877	0.2214915429
3878	0.2214857226
3879	0.2214818389
3880	0.2214780628
3881	0.2214736487
3882	0.2214557897
3883	0.2214504436
3884	0.2214471201
3885	0.2214423395
3886	0.221432912
3887	0.221427623
3888	0.2214218756
3889	0.2214217851
3890	0.221419275
3891	0.2214141024
3892	0.2214099635
3893	0.2214066251
3894	0.2214003942
3895	0.221397357
3896	0.2213906593
3897	0.2213847169
3898	0.22137446
3899	0.2213712447
3900	0.2213646936
3901	0.2213570946
3902	0.2213504345
3903	0.2213471596
3904	0.2213362334
3905	0.2213268422
3906	0.2213244334
3907	0.2213137696
3908	0.2213093471
3909	0.2213034736
3910	0.2212993217
3911	0.2212938537
3912	0.2212884379
3913	0.2212794495
3914	0.2212742123
3915	0.2212646652
3916	0.2212602796
3917	0.2212524178
3918	0.2212457749
3919	0.221239314
3920	0.2212298418
3921	0.2212171742
3922	0.22121086
3923	0.2211913151
3924	0.221184466
3925	0.2211806417
3926	0.2211712382
3927	0.2211599065
3928	0.2211558622
3929	0.221150281
3930	0.2211462328
3931	0.221143264
3932	0.2211392074
3933	0.2211367038
3934	0.2211330331
3935	0.2211202549
3936	0.2211173188
3937	0.2211109572
3938	0.2211018408
3939	0.2210980048
3940	0.2210954169
3941	0.2210902841
3942	0.2210712392
3943	0.2210656403
3944	0.2210586937
3945	0.2210544151
3946	0.2210511746
3947	0.2210448859
3948	0.2210407748
3949	0.2210380803
3950	0.221027042
3951	0.2210162819
3952	0.2210092497
3953	0.2210017382
3954	0.2209956377
3955	0.2209867784
3956	0.2209825892
3957	0.2209722401
3958	0.2209633891
3959	0.2209605744
3960	0.2209532712
3961	0.2209497146
3962	0.2209463576
3963	0.2209377254
3964	0.2209276528
3965	0.2209106645
3966	0.2209061234
3967	0.2208970675
3968	0.220890796
3969	0.220882693
3970	0.220876999
3971	0.2208723654
3972	0.2208678798
3973	0.2208605098
3974	0.2208596249
3975	0.2208545641
3976	0.2208457554
3977	0.2208435179
3978	0.2208325396
3979	0.220826381
3980	0.22081964
3981	0.2208149349
3982	0.2208090893
3983	0.2208065682
3984	0.2207996866
3985	0.2207910496
3986	0.2207867717
3987	0.2207849973
3988	0.2207772319
3989	0.2207740787
3990	0.2207714672
3991	0.2207610945
3992	0.2207540268
3993	0.2207473001
3994	0.2207386806
3995	0.2207358381
3996	0.2207305523
3997	0.2207239214
3998	0.2207185335
3999	0.220698587
4000	0.2206940183
4001	0.2206861392
4002	0.2206768856
4003	0.2206705915
4004	0.2206640854
4005	0.220657907
4006	0.2206518048
4007	0.220646969
4008	0.2206386961
4009	0.2206332187
4010	0.2206247065
4011	0.2206195703
4012	0.2206140848
4013	0.2206111887
4014	0.2206061224
4015	0.2206008
4016	0.2205952754
4017	0.2205869321
4018	0.2205829989
4019	0.2205818955
4020	0.2205733447
4021	0.2205706703
4022	0.2205618052
4023	0.2205567867
4024	0.220550672
4025	0.2205401221
4026	0.2205282262
4027	0.2205239616
4028	0.2205169545
4029	0.220502781
4030	0.2204997876
4031	0.2204951595
4032	0.2204902417
4033	0.220485294
4034	0.22047912
4035	0.2204740022
4036	0.2204713422
4037	0.2204653038
4038	0.2204603998
4039	0.220458061
4040	0.2204549204
4041	0.2204498668
4042	0.2204445797
4043	0.2204384729
4044	0.2204360126
4045	0.2204320879
4046	0.220425697
4047	0.2204136135
4048	0.2204074817
4049	0.2204007194
4050	0.2203931221
4051	0.2203886709
4052	0.2203808044
4053	0.2203760546
4054	0.2203742625
4055	0.2203660755
4056	0.2203613162
4057	0.2203577106
4058	0.2203477126
4059	0.2203395418
4060	0.2203341921
4061	0.2203281512
4062	0.2203264284
4063	0.2203197311
4064	0.2203156345
4065	0.220310729
4066	0.2203057693
4067	0.2202978582
4068	0.2202922415
4069	0.2202884026
4070	0.2202838949
4071	0.2202786611
4072	0.2202746675
4073	0.2202721636
4074	0.2202694092
4075	0.2202656892
4076	0.2202631648
4077	0.2202578849
4078	0.2202525461
4079	0.2202479703
4080	0.2202374634
4081	0.2202350595
4082	0.2202315989
4083	0.2202285608
4084	0.2202264128
4085	0.2202183051
4086	0.2202114947
4087	0.2202058162
4088	0.2202011208
4089	0.2201993435
4090	0.2201962523
4091	0.2201907121
4092	0.2201869815
4093	0.2201823754
4094	0.2201770395
4095	0.2201720948
4096	0.2201628851
4097	0.2201573635
4098	0.2201502295
4099	0.2201439589
4100	0.2201387276
4101	0.2201332043
4102	0.2201274712
4103	0.2201223376
4104	0.2201171636
4105	0.2201131673
4106	0.2201067827
4107	0.2201020435
4108	0.2200991302
4109	0.2200969134
4110	0.2200940016
4111	0.2200906372
4112	0.2200816986
4113	0.2200732674
4114	0.2200682023
4115	0.2200624489
4116	0.2200585064
4117	0.2200549368
4118	0.2200490644
4119	0.2200432938
4120	0.2200349303
4121	0.2200264506
4122	0.2200218331
4123	0.2200163376
4124	0.2200093079
4125	0.2200053505
4126	0.2199927162
4127	0.2199850682
4128	0.2199789641
4129	0.2199695122
4130	0.2199602878
4131	0.2199572987
4132	0.2199523136
4133	0.2199473696
4134	0.2199308416
4135	0.2199289835
4136	0.2199232834
4137	0.2199135014
4138	0.2199075184
4139	0.2198998849
4140	0.2198942386
4141	0.2198899849
4142	0.2198831752
4143	0.2198752019
4144	0.2198697767
4145	0.2198617886
4146	0.2198530058
4147	0.2198423684
4148	0.2198348407
4149	0.219827187
4150	0.2198223213
4151	0.2198164837
4152	0.219807572
4153	0.21979782
4154	0.2197908625
4155	0.2197871088
4156	0.2197774106
4157	0.2197701586
4158	0.2197662764
4159	0.219763868
4160	0.2197576659
4161	0.2197539394
4162	0.2197479872
4163	0.2197349465
4164	0.2197292382
4165	0.2197232052
4166	0.2197097312
4167	0.2197051713
4168	0.2196995906
4169	0.2196927468
4170	0.2196869436
4171	0.219678201
4172	0.2196715418
4173	0.2196626493
4174	0.2196550169
4175	0.2196448619
4176	0.2196410228
4177	0.2196270026
4178	0.2196235535
4179	0.2196157
4180	0.2196086425
4181	0.2196048366
4182	0.2195988094
4183	0.2195882422
4184	0.219585252
4185	0.2195676949
4186	0.2195653923
4187	0.2195565279
4188	0.2195483676
4189	0.2195347295
4190	0.2195318812
4191	0.2195286403
4192	0.2195217118
4193	0.2195151525
4194	0.2195067643
4195	0.2194979325
4196	0.2194936211
4197	0.2194899953
4198	0.2194866533
4199	0.2194843676
4200	0.219479411
4201	0.2194736358
4202	0.2194707227
4203	0.2194660902
4204	0.2194602285
4205	0.2194556667
4206	0.2194456965
4207	0.2194374209
4208	0.219432638
4209	0.2194296857
4210	0.219423489
4211	0.2194176378
4212	0.219401624
4213	0.2193987246
4214	0.2193934962
4215	0.2193889739
4216	0.2193829709
4217	0.2193776684
4218	0.2193756015
4219	0.2193641293
4220	0.2193495754
4221	0.219344782
4222	0.2193411499
4223	0.2193374518
4224	0.2193320191
4225	0.2193265711
4226	0.219321467
4227	0.2193167808
4228	0.2193144919
4229	0.219306218
4230	0.2193009152
4231	0.2192977738
4232	0.2192946933
4233	0.2192895603
4234	0.2192850485
4235	0.2192816392
4236	0.2192741482
4237	0.2192637572
4238	0.2192485044
4239	0.2192454821
4240	0.2192374923
4241	0.2192298196
4242	0.2192247299
4243	0.2192174675
4244	0.2192039772
4245	0.2191959873
4246	0.21918389
4247	0.2191764124
4248	0.2191735401
4249	0.219169148
4250	0.2191590925
4251	0.2191544686
4252	0.2191433012
4253	0.2191366487
4254	0.2191313317
4255	0.2191261675
4256	0.2191189802
4257	0.2191090279
4258	0.2191008821
4259	0.2190896989
4260	0.2190807373
4261	0.2190777793
4262	0.2190773054
4263	0.2190725664
4264	0.2190687163
4265	0.2190613709
4266	0.2190428154
4267	0.2190396338
4268	0.219034538
4269	0.2190265466
4270	0.2190221137
4271	0.2190141989
4272	0.2190064207
4273	0.219002678
4274	0.2189960053
4275	0.2189909082
4276	0.2189876553
4277	0.2189829661
4278	0.2189765715
4279	0.2189724168
4280	0.21896122
4281	0.2189586222
4282	0.2189516274
4283	0.2189471456
4284	0.2189449485
4285	0.2189421809
4286	0.2189392463
4287	0.2189219545
4288	0.2189138318
4289	0.2189116834
4290	0.2189017787
4291	0.2188998826
4292	0.2188983074
4293	0.2188909666
4294	0.2188873698
4295	0.2188822169
4296	0.2188806668
4297	0.2188699521
4298	0.218863272
4299	0.2188534892
4300	0.2188387555
4301	0.2188303688
4302	0.218826602
4303	0.2188184475
4304	0.2188131681
4305	0.2188090209
4306	0.2188033025
4307	0.2187914214
4308	0.2187875551
4309	0.2187805636
4310	0.2187710218
4311	0.2187696293
4312	0.2187667725
4313	0.2187563534
4314	0.2187494963
4315	0.2187467726
4316	0.2187419056
4317	0.2187334616
4318	0.2187215874
4319	0.2187122846
4320	0.21870648
4321	0.2186987935
4322	0.2186936641
4323	0.2186919768
4324	0.2186875917
4325	0.2186798493
4326	0.2186724794
4327	0.2186615354
4328	0.2186580067
4329	0.2186534614
4330	0.2186455057
4331	0.2186397582
4332	0.2186329578
4333	0.2186285244
4334	0.2186194813
4335	0.218615144
4336	0.2186115358
