iter	Passed	Remaining
3221	25897	54479
3222	25905	54472
3223	25914	54464
3224	25922	54458
3225	25931	54451
3226	25939	54443
3227	25947	54435
3228	25955	54426
3229	25963	54419
3230	25972	54411
3231	25980	54404
3232	25988	54397
3233	25996	54388
3234	26004	54381
3235	26012	54373
3236	26020	54364
3237	26028	54356
3238	26036	54347
3239	26044	54340
3240	26053	54332
3241	26061	54325
3242	26069	54317
3243	26078	54310
3244	26085	54301
3245	26093	54293
3246	26102	54286
3247	26110	54277
3248	26118	54270
3249	26126	54262
3250	26134	54254
3251	26141	54244
3252	26149	54237
3253	26157	54228
3254	26165	54220
3255	26172	54210
3256	26181	54202
3257	26189	54194
3258	26197	54188
3259	26205	54179
3260	26213	54171
3261	26221	54163
3262	26229	54155
3263	26237	54147
3264	26246	54140
3265	26255	54134
3266	26264	54128
3267	26272	54120
3268	26280	54112
3269	26288	54104
3270	26298	54099
3271	26306	54092
3272	26315	54085
3273	26323	54077
3274	26331	54069
3275	26339	54061
3276	26347	54053
3277	26355	54046
3278	26363	54038
3279	26371	54030
3280	26380	54023
3281	26388	54016
3282	26397	54009
3283	26405	54001
3284	26414	53995
3285	26423	53988
3286	26432	53981
3287	26440	53973
3288	26448	53965
3289	26455	53957
3290	26464	53949
3291	26471	53940
3292	26479	53931
3293	26487	53923
3294	26495	53915
3295	26503	53907
3296	26511	53899
3297	26519	53891
3298	26527	53883
3299	26535	53874
3300	26543	53866
3301	26551	53858
3302	26559	53850
3303	26567	53841
3304	26575	53834
3305	26583	53827
3306	26591	53819
3307	26599	53810
3308	26608	53803
3309	26615	53794
3310	26623	53786
3311	26631	53778
3312	26639	53769
3313	26647	53761
3314	26655	53752
3315	26663	53745
3316	26671	53736
3317	26679	53727
3318	26686	53719
3319	26695	53712
3320	26703	53705
3321	26711	53696
3322	26719	53687
3323	26727	53679
3324	26735	53671
3325	26743	53664
3326	26751	53656
3327	26759	53648
3328	26768	53641
3329	26777	53635
3330	26785	53627
3331	26793	53620
3332	26802	53612
3333	26810	53603
3334	26818	53596
3335	26826	53588
3336	26833	53579
3337	26842	53572
3338	26850	53563
3339	26858	53555
3340	26865	53545
3341	26874	53538
3342	26882	53530
3343	26890	53522
3344	26898	53515
3345	26906	53507
3346	26914	53498
3347	26922	53490
3348	26930	53482
3349	26938	53474
3350	26946	53466
3351	26954	53459
3352	26962	53451
3353	26971	53443
3354	26978	53434
3355	26987	53427
3356	26995	53420
3357	27003	53412
3358	27011	53403
3359	27019	53396
3360	27027	53387
3361	27034	53377
3362	27042	53368
3363	27050	53361
3364	27058	53352
3365	27066	53345
3366	27075	53338
3367	27083	53329
3368	27091	53321
3369	27098	53313
3370	27106	53305
3371	27114	53296
3372	27123	53290
3373	27131	53282
3374	27139	53274
3375	27148	53267
3376	27156	53258
3377	27163	53249
3378	27171	53240
3379	27179	53233
3380	27187	53224
3381	27195	53216
3382	27203	53209
3383	27211	53200
3384	27219	53192
3385	27228	53185
3386	27236	53178
3387	27245	53171
3388	27254	53165
3389	27261	53156
3390	27269	53148
3391	27278	53141
3392	27286	53133
3393	27294	53125
3394	27302	53117
3395	27310	53109
3396	27319	53102
3397	27326	53093
3398	27334	53084
3399	27343	53077
3400	27350	53069
3401	27358	53060
3402	27367	53053
3403	27375	53045
3404	27382	53036
3405	27390	53028
3406	27398	53019
3407	27406	53011
3408	27414	53003
3409	27421	52994
3410	27429	52985
3411	27437	52976
3412	27445	52969
3413	27453	52960
3414	27461	52951
3415	27469	52943
3416	27476	52935
3417	27484	52926
3418	27492	52918
3419	27499	52909
3420	27507	52900
3421	27516	52893
3422	27524	52885
3423	27532	52877
3424	27540	52869
3425	27548	52861
3426	27556	52853
3427	27564	52845
3428	27572	52837
3429	27580	52829
3430	27588	52820
3431	27596	52812
3432	27604	52803
3433	27612	52796
3434	27620	52788
3435	27628	52780
3436	27636	52772
3437	27643	52763
3438	27652	52755
3439	27659	52746
3440	27667	52737
3441	27675	52729
3442	27682	52720
3443	27691	52713
3444	27699	52706
3445	27710	52703
3446	27726	52709
3447	27746	52725
3448	27756	52720
3449	27765	52713
3450	27773	52705
3451	27781	52697
3452	27788	52688
3453	27796	52679
3454	27803	52669
3455	27811	52660
3456	27819	52652
3457	27826	52644
3458	27834	52635
3459	27843	52629
3460	27851	52621
3461	27859	52613
3462	27868	52606
3463	27876	52597
3464	27884	52590
3465	27892	52582
3466	27901	52575
3467	27908	52565
3468	27916	52557
3469	27924	52550
3470	27932	52541
3471	27940	52533
3472	27948	52524
3473	27957	52518
3474	27964	52509
3475	27972	52501
3476	27980	52492
3477	27987	52483
3478	27995	52475
3479	28004	52467
3480	28012	52459
3481	28020	52451
3482	28027	52442
3483	28035	52432
3484	28042	52423
3485	28050	52415
3486	28059	52409
3487	28067	52401
3488	28076	52394
3489	28083	52385
3490	28093	52380
3491	28101	52372
3492	28110	52365
3493	28118	52358
3494	28126	52349
3495	28135	52343
3496	28143	52335
3497	28152	52328
3498	28160	52321
3499	28169	52314
3500	28177	52306
3501	28185	52299
3502	28193	52291
3503	28202	52283
3504	28211	52277
3505	28219	52270
3506	28228	52262
3507	28236	52255
3508	28244	52248
3509	28253	52241
3510	28262	52234
3511	28270	52227
3512	28279	52220
3513	28288	52213
3514	28296	52204
3515	28304	52196
3516	28311	52187
3517	28320	52180
3518	28328	52172
3519	28336	52164
3520	28344	52156
3521	28352	52148
3522	28359	52139
3523	28368	52132
3524	28376	52124
3525	28384	52116
3526	28393	52109
3527	28400	52100
3528	28408	52092
3529	28417	52084
3530	28424	52076
3531	28433	52068
3532	28441	52060
3533	28449	52052
3534	28458	52045
3535	28465	52036
3536	28473	52029
3537	28481	52020
3538	28489	52012
3539	28497	52003
3540	28505	51996
3541	28513	51986
3542	28521	51979
3543	28529	51972
3544	28538	51964
3545	28545	51955
3546	28554	51948
3547	28562	51941
3548	28571	51934
3549	28579	51925
3550	28587	51917
3551	28595	51909
3552	28603	51901
3553	28610	51892
3554	28618	51883
3555	28626	51876
3556	28635	51868
3557	28643	51860
3558	28650	51851
3559	28658	51842
3560	28666	51835
3561	28674	51827
3562	28683	51819
3563	28691	51811
3564	28699	51804
3565	28707	51795
3566	28714	51786
3567	28722	51778
3568	28731	51771
3569	28738	51762
3570	28746	51753
3571	28754	51745
3572	28763	51738
3573	28771	51729
3574	28778	51721
3575	28786	51712
3576	28794	51704
3577	28802	51696
3578	28810	51688
3579	28818	51680
3580	28826	51671
3581	28834	51663
3582	28842	51655
3583	28850	51647
3584	28858	51639
3585	28866	51630
3586	28874	51623
3587	28882	51615
3588	28890	51607
3589	28898	51599
3590	28907	51591
3591	28915	51583
3592	28923	51576
3593	28931	51568
3594	28939	51559
3595	28947	51551
3596	28955	51543
3597	28963	51536
3598	28971	51528
3599	28979	51519
3600	28987	51511
3601	28995	51502
3602	29002	51493
3603	29010	51485
3604	29019	51478
3605	29027	51469
3606	29035	51461
3607	29043	51454
3608	29052	51446
3609	29059	51438
3610	29067	51429
3611	29075	51420
3612	29083	51412
3613	29090	51403
3614	29098	51395
3615	29106	51387
3616	29114	51378
3617	29122	51370
3618	29130	51362
3619	29138	51354
3620	29146	51345
3621	29155	51339
3622	29163	51331
3623	29171	51324
3624	29179	51315
3625	29187	51307
3626	29195	51299
3627	29203	51290
3628	29210	51281
3629	29218	51273
3630	29226	51265
3631	29234	51257
3632	29242	51249
3633	29250	51241
3634	29258	51232
3635	29266	51224
3636	29274	51216
3637	29282	51208
3638	29290	51200
3639	29299	51193
3640	29307	51184
3641	29315	51176
3642	29323	51168
3643	29331	51160
3644	29338	51151
3645	29346	51142
3646	29354	51134
3647	29362	51126
3648	29369	51117
3649	29378	51110
3650	29386	51101
3651	29395	51096
3652	29404	51088
3653	29412	51081
3654	29419	51072
3655	29427	51064
3656	29435	51055
3657	29443	51047
3658	29450	51037
3659	29458	51030
3660	29466	51021
3661	29474	51012
3662	29482	51004
3663	29490	50996
3664	29498	50988
3665	29506	50979
3666	29514	50972
3667	29523	50965
3668	29531	50957
3669	29539	50949
3670	29547	50941
3671	29555	50933
3672	29563	50925
3673	29572	50918
3674	29580	50910
3675	29588	50902
3676	29596	50893
3677	29604	50885
3678	29611	50877
3679	29620	50869
3680	29628	50861
3681	29636	50853
3682	29644	50845
3683	29652	50836
3684	29659	50828
3685	29667	50819
3686	29675	50811
3687	29683	50803
3688	29692	50796
3689	29700	50788
3690	29708	50780
3691	29716	50772
3692	29724	50764
3693	29733	50757
3694	29740	50748
3695	29748	50740
3696	29757	50733
3697	29765	50725
3698	29773	50716
3699	29781	50708
3700	29789	50701
3701	29797	50692
3702	29805	50685
3703	29813	50676
3704	29821	50668
3705	29829	50660
3706	29837	50652
3707	29846	50645
3708	29854	50636
3709	29862	50629
3710	29870	50621
3711	29878	50613
3712	29886	50605
3713	29894	50597
3714	29903	50590
3715	29911	50583
3716	29919	50574
3717	29927	50565
3718	29935	50557
3719	29943	50549
3720	29951	50542
3721	29960	50534
3722	29968	50527
3723	29977	50520
3724	29984	50511
3725	29993	50504
3726	30001	50496
3727	30009	50487
3728	30016	50478
3729	30025	50471
3730	30033	50464
3731	30042	50456
3732	30050	50448
3733	30058	50440
3734	30066	50432
3735	30074	50424
3736	30082	50416
3737	30090	50408
3738	30098	50399
3739	30106	50391
3740	30113	50383
3741	30121	50374
3742	30130	50367
3743	30138	50358
3744	30146	50351
3745	30155	50344
3746	30163	50336
3747	30170	50327
3748	30178	50319
3749	30186	50311
3750	30195	50303
3751	30203	50296
3752	30212	50289
3753	30220	50282
3754	30228	50273
3755	30236	50265
3756	30244	50256
3757	30251	50247
3758	30259	50239
3759	30268	50232
3760	30275	50223
3761	30283	50215
3762	30292	50207
3763	30300	50200
3764	30308	50192
3765	30317	50184
3766	30325	50178
3767	30334	50170
3768	30343	50163
3769	30351	50157
3770	30360	50149
3771	30367	50140
3772	30376	50132
3773	30384	50125
3774	30392	50117
3775	30401	50110
3776	30409	50102
3777	30417	50094
3778	30425	50086
3779	30433	50077
3780	30441	50069
3781	30449	50062
3782	30458	50055
3783	30466	50047
3784	30474	50040
3785	30483	50032
3786	30491	50025
3787	30499	50016
3788	30507	50008
3789	30515	50000
3790	30524	49993
3791	30532	49985
3792	30539	49975
3793	30547	49967
3794	30555	49959
3795	30563	49951
3796	30571	49942
3797	30579	49935
3798	30587	49927
3799	30596	49920
3800	30604	49911
3801	30611	49903
3802	30619	49894
3803	30627	49886
3804	30635	49878
3805	30643	49870
3806	30651	49862
3807	30659	49853
3808	30667	49845
3809	30674	49836
3810	30682	49828
3811	30690	49820
3812	30699	49812
3813	30707	49805
3814	30715	49796
3815	30723	49788
3816	30731	49780
3817	30739	49771
3818	30747	49763
3819	30755	49755
3820	30763	49748
3821	30771	49740
3822	30779	49732
3823	30787	49724
3824	30796	49716
3825	30804	49708
3826	30811	49699
3827	30820	49692
3828	30828	49684
3829	30836	49676
3830	30844	49668
3831	30851	49659
3832	30860	49652
3833	30869	49644
3834	30876	49636
3835	30884	49628
3836	30893	49620
3837	30901	49613
3838	30909	49604
3839	30917	49596
3840	30925	49588
3841	30933	49580
3842	30940	49570
3843	30948	49562
3844	30956	49554
3845	30964	49546
3846	30973	49540
3847	30981	49531
3848	30989	49524
3849	30998	49516
3850	31006	49508
3851	31013	49499
3852	31021	49491
3853	31029	49483
3854	31037	49475
3855	31045	49466
3856	31053	49459
3857	31062	49451
3858	31070	49443
3859	31078	49434
3860	31086	49427
3861	31094	49419
3862	31102	49410
3863	31110	49403
3864	31118	49395
3865	31126	49387
3866	31134	49378
3867	31142	49371
3868	31151	49364
3869	31159	49356
3870	31167	49348
3871	31175	49340
3872	31184	49332
3873	31192	49325
3874	31200	49316
3875	31208	49308
3876	31216	49300
3877	31224	49291
3878	31231	49283
3879	31240	49275
3880	31248	49267
3881	31255	49258
3882	31264	49251
3883	31272	49243
3884	31280	49235
3885	31288	49227
3886	31296	49219
3887	31305	49212
3888	31312	49203
3889	31320	49194
3890	31328	49187
3891	31337	49180
3892	31345	49172
3893	31353	49164
3894	31362	49157
3895	31370	49149
3896	31378	49140
3897	31386	49132
3898	31393	49124
3899	31401	49115
3900	31409	49107
3901	31417	49098
3902	31424	49089
3903	31432	49081
3904	31440	49073
3905	31449	49066
3906	31457	49059
3907	31466	49051
3908	31474	49042
3909	31481	49034
3910	31490	49026
3911	31498	49018
3912	31505	49009
3913	31514	49002
3914	31522	48994
3915	31530	48986
3916	31538	48978
3917	31546	48970
3918	31554	48962
3919	31562	48954
3920	31570	48946
3921	31578	48938
3922	31587	48930
3923	31595	48922
3924	31603	48914
3925	31611	48906
3926	31619	48898
3927	31628	48891
3928	31636	48883
3929	31644	48875
3930	31652	48867
3931	31660	48859
3932	31668	48851
3933	31675	48842
3934	31684	48834
3935	31692	48827
3936	31700	48818
3937	31708	48810
3938	31716	48802
3939	31724	48794
3940	31731	48785
3941	31740	48777
3942	31748	48770
3943	31756	48762
3944	31765	48755
3945	31773	48747
3946	31781	48739
3947	31789	48730
3948	31796	48721
3949	31804	48713
3950	31812	48705
3951	31820	48697
3952	31828	48688
3953	31836	48680
3954	31844	48672
3955	31853	48665
3956	31861	48657
3957	31869	48650
3958	31878	48642
3959	31886	48634
3960	31893	48625
3961	31901	48616
3962	31909	48608
3963	31917	48600
3964	31924	48591
3965	31932	48583
3966	31940	48574
3967	31948	48566
3968	31956	48558
3969	31964	48550
3970	31972	48542
3971	31980	48534
3972	31988	48526
3973	31996	48517
3974	32004	48509
3975	32011	48500
3976	32019	48491
3977	32027	48483
3978	32036	48476
3979	32044	48469
3980	32052	48461
3981	32060	48453
3982	32069	48446
3983	32077	48437
3984	32084	48429
3985	32093	48422
3986	32102	48415
3987	32110	48407
3988	32118	48399
3989	32126	48390
3990	32134	48382
3991	32142	48374
3992	32150	48366
3993	32158	48357
3994	32165	48349
3995	32173	48340
3996	32181	48332
3997	32189	48324
3998	32197	48316
3999	32206	48309
4000	32214	48301
4001	32222	48294
4002	32231	48286
4003	32239	48279
4004	32247	48271
4005	32255	48262
4006	32263	48254
4007	32271	48246
4008	32280	48239
4009	32288	48231
4010	32297	48224
4011	32305	48216
4012	32313	48208
4013	32321	48200
4014	32329	48192
4015	32338	48185
4016	32346	48177
4017	32354	48169
4018	32362	48161
4019	32370	48153
4020	32379	48146
4021	32388	48139
4022	32396	48131
4023	32404	48123
4024	32413	48116
4025	32421	48108
4026	32429	48101
4027	32438	48093
4028	32446	48085
4029	32455	48078
4030	32463	48070
4031	32471	48063
4032	32480	48056
4033	32489	48049
4034	32497	48041
4035	32505	48033
4036	32514	48026
4037	32522	48018
4038	32530	48010
4039	32539	48003
4040	32547	47995
4041	32555	47987
4042	32563	47979
4043	32572	47972
4044	32580	47964
4045	32588	47955
4046	32596	47948
4047	32605	47941
4048	32613	47933
4049	32621	47926
4050	32630	47918
4051	32638	47910
4052	32646	47902
4053	32654	47893
4054	32662	47885
4055	32671	47878
4056	32679	47872
4057	32687	47863
4058	32695	47855
4059	32703	47847
4060	32712	47839
4061	32720	47832
4062	32728	47824
4063	32736	47816
4064	32744	47808
4065	32752	47800
4066	32761	47792
4067	32768	47783
4068	32776	47775
4069	32784	47766
4070	32791	47758
4071	32800	47750
4072	32808	47742
4073	32816	47733
4074	32824	47725
4075	32831	47717
4076	32839	47709
4077	32847	47700
4078	32855	47692
4079	32863	47684
4080	32871	47675
4081	32878	47667
4082	32886	47659
4083	32895	47651
4084	32903	47643
4085	32911	47635
4086	32919	47627
4087	32927	47619
4088	32934	47610
4089	32942	47602
4090	32950	47593
4091	32958	47585
4092	32966	47577
4093	32974	47568
4094	32982	47560
4095	32990	47552
4096	32999	47545
4097	33007	47537
4098	33015	47529
4099	33023	47521
4100	33031	47513
4101	33039	47505
4102	33047	47496
4103	33055	47488
4104	33063	47480
4105	33070	47471
4106	33078	47463
4107	33087	47456
4108	33095	47448
4109	33103	47440
4110	33111	47432
4111	33119	47423
4112	33127	47416
4113	33135	47408
4114	33143	47400
4115	33152	47392
4116	33160	47384
4117	33168	47376
4118	33176	47368
4119	33184	47360
4120	33192	47352
4121	33200	47344
4122	33208	47335
4123	33216	47327
4124	33223	47318
4125	33231	47310
4126	33239	47302
4127	33247	47294
4128	33255	47285
4129	33263	47277
4130	33271	47269
4131	33280	47262
4132	33288	47254
4133	33296	47246
4134	33305	47239
4135	33313	47231
4136	33322	47224
4137	33330	47216
4138	33338	47208
4139	33346	47200
4140	33354	47192
4141	33362	47184
4142	33370	47176
4143	33379	47169
4144	33387	47161
4145	33395	47153
4146	33403	47144
4147	33411	47136
4148	33418	47127
4149	33427	47120
4150	33435	47112
4151	33443	47105
4152	33452	47097
4153	33459	47088
4154	33467	47079
4155	33475	47071
4156	33483	47063
4157	33491	47056
4158	33499	47047
4159	33507	47038
4160	33514	47030
4161	33522	47021
4162	33530	47013
4163	33538	47005
4164	33545	46996
4165	33553	46988
4166	33562	46981
4167	33570	46972
4168	33578	46964
4169	33586	46956
4170	33594	46949
4171	33603	46941
4172	33611	46933
4173	33619	46926
4174	33627	46917
4175	33636	46910
4176	33644	46902
4177	33652	46894
4178	33660	46885
4179	33667	46877
4180	33676	46869
4181	33683	46861
4182	33692	46853
4183	33700	46845
4184	33708	46837
4185	33716	46829
4186	33724	46821
4187	33732	46812
4188	33740	46805
4189	33748	46797
4190	33757	46789
4191	33764	46781
4192	33773	46773
4193	33781	46765
4194	33789	46757
4195	33797	46749
4196	33805	46740
4197	33813	46732
4198	33821	46725
4199	33829	46716
4200	33837	46708
4201	33844	46699
4202	33852	46691
4203	33861	46683
4204	33869	46675
4205	33877	46667
4206	33885	46660
4207	33893	46652
4208	33902	46644
4209	33910	46636
4210	33918	46628
4211	33926	46620
4212	33933	46611
4213	33941	46603
4214	33949	46595
4215	33957	46587
4216	33965	46579
4217	33974	46571
4218	33982	46563
4219	33991	46556
4220	33998	46548
4221	34006	46539
4222	34015	46532
4223	34023	46524
4224	34031	46516
4225	34038	46506
4226	34046	46498
4227	34053	46489
4228	34061	46481
4229	34070	46474
4230	34078	46465
4231	34086	46458
4232	34094	46450
4233	34102	46441
4234	34110	46434
4235	34118	46426
4236	34126	46417
4237	34135	46411
4238	34143	46402
4239	34151	46393
4240	34160	46387
4241	34167	46378
4242	34175	46370
4243	34182	46361
4244	34190	46352
4245	34198	46345
4246	34206	46336
4247	34214	46328
4248	34222	46320
4249	34230	46311
4250	34239	46305
4251	34247	46297
4252	34256	46290
4253	34264	46282
4254	34273	46274
4255	34281	46266
4256	34289	46258
4257	34298	46251
4258	34306	46243
4259	34314	46235
4260	34322	46227
4261	34330	46219
4262	34338	46211
4263	34346	46202
4264	34354	46195
4265	34362	46187
4266	34371	46180
4267	34379	46172
4268	34387	46164
4269	34395	46156
4270	34403	46148
4271	34412	46141
4272	34420	46132
4273	34427	46123
4274	34435	46115
4275	34444	46108
4276	34452	46099
4277	34459	46091
4278	34467	46083
4279	34475	46075
4280	34484	46067
4281	34492	46059
4282	34499	46050
4283	34507	46042
4284	34515	46034
4285	34524	46027
4286	34532	46019
4287	34540	46010
4288	34548	46003
4289	34556	45994
4290	34564	45986
4291	34573	45979
4292	34581	45971
4293	34589	45963
4294	34597	45955
4295	34605	45947
4296	34613	45939
4297	34621	45931
4298	34629	45923
4299	34638	45916
4300	34645	45907
4301	34653	45898
4302	34661	45889
4303	34670	45883
4304	34678	45875
4305	34686	45867
4306	34694	45859
4307	34702	45851
4308	34710	45843
4309	34718	45834
4310	34727	45827
4311	34735	45820
4312	34743	45811
4313	34751	45804
4314	34759	45796
4315	34768	45788
4316	34776	45780
4317	34785	45773
4318	34793	45765
4319	34802	45758
4320	34810	45750
4321	34818	45742
4322	34825	45733
4323	34834	45725
4324	34841	45717
4325	34849	45709
4326	34857	45701
4327	34866	45693
4328	34874	45685
4329	34882	45677
4330	34891	45670
4331	34899	45662
4332	34908	45655
4333	34916	45647
4334	34924	45640
4335	34933	45632
4336	34941	45624
4337	34949	45616
4338	34957	45608
4339	34966	45600
4340	34974	45593
4341	34982	45585
4342	34991	45577
4343	34999	45570
4344	35007	45562
4345	35015	45554
4346	35023	45546
4347	35032	45538
4348	35040	45530
4349	35048	45522
4350	35056	45514
4351	35064	45506
4352	35073	45499
4353	35080	45490
4354	35088	45482
4355	35096	45474
4356	35104	45466
4357	35113	45458
4358	35121	45450
4359	35129	45442
4360	35136	45433
4361	35144	45425
4362	35153	45418
4363	35161	45410
4364	35169	45401
4365	35177	45394
4366	35185	45385
4367	35193	45377
4368	35201	45369
4369	35209	45361
4370	35217	45353
4371	35225	45344
4372	35233	45336
4373	35241	45328
4374	35249	45321
4375	35257	45313
4376	35266	45306
4377	35274	45297
4378	35283	45290
4379	35291	45282
4380	35299	45274
4381	35307	45266
4382	35315	45258
4383	35324	45251
4384	35332	45243
4385	35340	45234
4386	35347	45225
4387	35356	45218
4388	35364	45210
4389	35372	45202
4390	35379	45193
4391	35388	45185
4392	35395	45176
4393	35403	45169
4394	35411	45161
4395	35419	45152
4396	35427	45144
4397	35435	45136
4398	35443	45128
4399	35452	45120
4400	35460	45112
4401	35468	45105
4402	35476	45097
4403	35485	45090
4404	35493	45081
4405	35501	45073
4406	35509	45065
4407	35518	45058
4408	35526	45050
4409	35534	45042
4410	35542	45034
4411	35550	45026
4412	35558	45018
4413	35565	45009
4414	35574	45001
4415	35582	44994
4416	35591	44986
4417	35598	44978
4418	35607	44970
4419	35615	44963
4420	35624	44955
4421	35632	44948
4422	35640	44939
4423	35648	44931
4424	35657	44923
4425	35665	44915
4426	35672	44907
4427	35680	44898
4428	35688	44890
4429	35696	44882
4430	35704	44874
4431	35712	44866
4432	35720	44858
4433	35729	44850
4434	35736	44842
4435	35745	44834
4436	35753	44826
4437	35760	44817
4438	35768	44809
4439	35776	44800
4440	35784	44792
4441	35792	44785
4442	35800	44777
4443	35808	44768
4444	35817	44761
4445	35825	44753
4446	35833	44745
4447	35841	44736
4448	35849	44729
4449	35857	44721
4450	35865	44713
4451	35873	44705
4452	35881	44697
4453	35889	44688
4454	35897	44680
4455	35904	44671
4456	35912	44663
4457	35921	44655
4458	35929	44647
4459	35937	44639
4460	35945	44631
4461	35953	44623
4462	35962	44616
4463	35970	44608
4464	35978	44600
4465	35986	44592
4466	35994	44584
4467	36002	44576
4468	36011	44569
4469	36019	44560
4470	36027	44553
4471	36035	44545
4472	36043	44537
4473	36052	44529
4474	36059	44520
4475	36067	44512
4476	36075	44504
4477	36083	44496
4478	36091	44488
4479	36099	44480
4480	36107	44471
4481	36115	44463
4482	36123	44455
4483	36132	44448
4484	36140	44439
4485	36148	44431
4486	36156	44423
4487	36164	44416
4488	36173	44408
4489	36180	44400
4490	36188	44392
4491	36196	44383
4492	36204	44375
4493	36212	44367
4494	36220	44359
4495	36228	44350
4496	36236	44343
4497	36245	44335
4498	36253	44327
4499	36261	44319
4500	36269	44311
4501	36278	44304
4502	36286	44296
4503	36294	44288
4504	36302	44280
4505	36310	44272
4506	36318	44264
4507	36326	44255
4508	36335	44248
4509	36343	44240
4510	36351	44232
4511	36359	44224
4512	36367	44216
4513	36375	44208
4514	36384	44201
4515	36392	44193
4516	36400	44185
4517	36408	44177
4518	36416	44168
4519	36424	44160
4520	36432	44152
4521	36440	44144
4522	36448	44135
4523	36455	44127
4524	36463	44118
4525	36471	44110
4526	36479	44102
4527	36488	44095
4528	36496	44087
4529	36503	44078
4530	36512	44070
4531	36519	44062
4532	36527	44054
4533	36535	44046
4534	36543	44037
4535	36552	44030
4536	36560	44022
4537	36568	44013
4538	36576	44006
4539	36584	43998
4540	36592	43989
4541	36600	43981
4542	36608	43973
4543	36616	43965
4544	36624	43957
4545	36632	43949
4546	36639	43940
4547	36647	43932
4548	36656	43924
4549	36664	43916
4550	36673	43909
4551	36681	43901
4552	36689	43893
4553	36697	43885
4554	36705	43877
4555	36713	43869
4556	36721	43860
4557	36729	43853
4558	36737	43844
4559	36744	43835
4560	36753	43828
4561	36761	43820
4562	36769	43812
4563	36777	43803
4564	36785	43795
4565	36793	43787
4566	36802	43780
4567	36810	43772
4568	36818	43765
4569	36826	43757
4570	36835	43749
4571	36843	43741
4572	36851	43733
4573	36858	43724
4574	36867	43716
4575	36875	43708
4576	36883	43701
4577	36891	43693
4578	36900	43685
4579	36908	43677
4580	36916	43669
4581	36924	43661
4582	36932	43652
4583	36940	43644
4584	36948	43637
4585	36956	43629
4586	36965	43621
4587	36973	43614
4588	36981	43605
4589	36989	43598
4590	36998	43590
4591	37006	43582
4592	37013	43573
4593	37021	43565
4594	37029	43557
4595	37037	43549
4596	37045	43540
4597	37054	43533
4598	37062	43525
4599	37070	43517
4600	37079	43510
4601	37087	43502
4602	37095	43494
4603	37103	43485
4604	37110	43477
4605	37118	43469
4606	37126	43461
4607	37135	43453
4608	37144	43446
4609	37152	43438
4610	37160	43430
4611	37168	43422
4612	37176	43414
4613	37185	43407
4614	37194	43399
4615	37202	43392
4616	37210	43383
4617	37217	43375
4618	37226	43367
4619	37234	43359
4620	37242	43351
4621	37251	43344
4622	37260	43337
4623	37268	43329
4624	37277	43322
4625	37285	43313
4626	37293	43306
4627	37301	43298
4628	37309	43290
4629	37317	43282
4630	37326	43274
4631	37334	43266
4632	37342	43258
4633	37350	43250
4634	37358	43242
4635	37366	43234
4636	37374	43226
4637	37383	43219
4638	37391	43211
4639	37399	43203
4640	37408	43195
4641	37415	43186
4642	37423	43178
4643	37431	43170
4644	37439	43162
4645	37448	43155
4646	37456	43147
4647	37464	43138
4648	37472	43130
4649	37480	43122
4650	37488	43115
4651	37497	43107
4652	37505	43099
4653	37513	43090
4654	37520	43082
4655	37528	43073
4656	37536	43065
4657	37544	43057
4658	37553	43050
4659	37560	43041
4660	37568	43033
4661	37576	43024
4662	37584	43016
4663	37592	43009
4664	37601	43001
4665	37609	42993
4666	37616	42985
4667	37624	42976
4668	37632	42968
4669	37641	42960
4670	37649	42952
4671	37657	42945
4672	37665	42936
4673	37673	42928
4674	37681	42920
4675	37689	42912
4676	37698	42905
4677	37706	42896
4678	37714	42889
4679	37722	42881
4680	37730	42872
4681	37739	42865
4682	37747	42857
4683	37755	42849
4684	37763	42841
4685	37771	42833
4686	37779	42824
4687	37787	42816
4688	37795	42808
4689	37803	42800
4690	37811	42792
4691	37818	42783
4692	37827	42776
4693	37835	42768
4694	37843	42760
4695	37850	42751
4696	37859	42743
4697	37867	42735
4698	37874	42727
4699	37883	42719
4700	37890	42710
4701	37899	42703
4702	37907	42695
4703	37914	42686
4704	37923	42678
4705	37931	42670
4706	37939	42662
4707	37947	42654
4708	37954	42645
4709	37962	42637
4710	37970	42629
4711	37978	42621
4712	37986	42612
4713	37994	42605
4714	38003	42597
4715	38011	42589
4716	38019	42581
4717	38027	42573
4718	38035	42565
4719	38043	42557
4720	38051	42549
4721	38060	42541
4722	38068	42533
4723	38076	42525
4724	38084	42517
4725	38093	42510
4726	38101	42502
4727	38110	42494
4728	38117	42486
4729	38126	42479
4730	38134	42470
4731	38142	42462
4732	38150	42455
4733	38159	42447
4734	38167	42440
4735	38175	42431
4736	38183	42423
4737	38192	42416
4738	38200	42408
4739	38208	42400
4740	38216	42392
4741	38225	42384
4742	38234	42377
4743	38241	42369
4744	38250	42361
4745	38259	42354
4746	38267	42346
4747	38275	42338
4748	38283	42330
4749	38291	42321
4750	38299	42314
4751	38307	42306
4752	38315	42298
4753	38323	42289
4754	38331	42281
4755	38339	42273
4756	38347	42264
4757	38355	42257
4758	38364	42249
4759	38372	42241
4760	38380	42233
4761	38388	42225
4762	38396	42217
4763	38404	42209
4764	38412	42201
4765	38420	42193
4766	38428	42184
4767	38436	42177
4768	38444	42168
4769	38452	42160
4770	38460	42152
4771	38468	42143
4772	38476	42136
4773	38484	42128
4774	38492	42120
